interptime;interpinput_1;interpinput_2
36.11995;0.2;0.2
36.12995;0.2;0.2
36.13995;0.2;0.2
36.14995;0.2;0.2
36.15995;0.2;0.2
36.16995;0.2;0.2
36.17995;0.2;0.2
36.18995;0.2;0.2
36.19995;0.2;0.2
36.20995;0.2;0.2
36.21995;0.2;0.2
36.22995;0.2;0.2
36.23995;0.2;0.2
36.24995;0.2;0.2
36.25995;0.2;0.2
36.26995;0.2;0.2
36.27995;0.2;0.2
36.28995;0.2;0.2
36.29995;0.2;0.2
36.30995;0.2;0.2
36.31995;0.2;0.2
36.32995;0.2;0.2
36.33995;0.2;0.2
36.34995;0.2;0.2
36.35995;0.2;0.2
36.36995;0.2;0.2
36.37995;0.2;0.2
36.38995;0.2;0.2
36.39995;0.2;0.2
36.40995;0.2;0.2
36.41995;0.2;0.2
36.42995;0.2;0.2
36.43995;0.2;0.2
36.44995;0.2;0.2
36.45995;0.2;0.2
36.46995;0.2;0.2
36.47995;0.2;0.2
36.48995;0.2;0.2
36.49995;0.2;0.2
36.50995;0.2;0.2
36.51995;0.2;0.2
36.52995;0.2;0.2
36.53995;0.2;0.2
36.54995;0.2;0.2
36.55995;0.2;0.2
36.56995;0.2;0.2
36.57995;0.2;0.2
36.58995;0.2;0.2
36.59995;0.2;0.2
36.60995;0.2;0.2
36.61995;0.2;0.2
36.62995;0.2;0.2
36.63995;0.2;0.2
36.64995;0.2;0.2
36.65995;0.2;0.2
36.66995;0.2;0.2
36.67995;0.2;0.2
36.68995;0.2;0.2
36.69995;0.2;0.2
36.70995;0.2;0.2
36.71995;0.2;0.2
36.72995;0.2;0.2
36.73995;0.2;0.2
36.74995;0.2;0.2
36.75995;0.2;0.2
36.76995;0.2;0.2
36.77995;0.2;0.2
36.78995;0.2;0.2
36.79995;0.2;0.2
36.80995;0.2;0.2
36.81995;0.2;0.2
36.82995;0.2;0.2
36.83995;0.2;0.2
36.84995;0.2;0.2
36.85995;0.2;0.2
36.86995;0.2;0.2
36.87995;0.2;0.2
36.88995;0.2;0.2
36.89995;0.2;0.2
36.90995;0.2;0.2
36.91995;0.2;0.2
36.92995;0.2;0.2
36.93995;0.2;0.2
36.94995;0.2;0.2
36.95995;0.2;0.2
36.96995;0.2;0.2
36.97995;0.2;0.2
36.98995;0.2;0.2
36.99995;0.2;0.2
37.00995;0.2;0.2
37.01995;0.2;0.2
37.02995;0.2;0.2
37.03995;0.2;0.2
37.04995;0.2;0.2
37.05995;0.2;0.2
37.06995;0.2;0.2
37.07995;0.2;0.2
37.08995;0.2;0.2
37.09995;0.2;0.2
37.10995;0.2;0.2
37.11995;0.2;0.2
37.12995;0.2;0.2
37.13995;0.2;0.2
37.14995;0.2;0.2
37.15995;0.2;0.2
37.16995;0.2;0.2
37.17995;0.2;0.2
37.18995;0.2;0.2
37.19995;0.2;0.2
37.20995;0.2;0.2
37.21995;0.2;0.2
37.22995;0.2;0.2
37.23995;0.2;0.2
37.24995;0.2;0.2
37.25995;0.2;0.2
37.26995;0.2;0.2
37.27995;0.2;0.2
37.28995;0.2;0.2
37.29995;0.2;0.2
37.30995;0.2;0.2
37.31995;0.2;0.2
37.32995;0.2;0.2
37.33995;0.2;0.2
37.34995;0.2;0.2
37.35995;0.2;0.2
37.36995;0.2;0.2
37.37995;0.2;0.2
37.38995;0.2;0.2
37.39995;0.2;0.2
37.40995;0.2;0.2
37.41995;0.2;0.2
37.42995;0.2;0.2
37.43995;0.2;0.2
37.44995;0.2;0.2
37.45995;0.2;0.2
37.46995;0.2;0.2
37.47995;0.2;0.2
37.48995;0.2;0.2
37.49995;0.2;0.2
37.50995;0.2;0.2
37.51995;0.2;0.2
37.52995;0.2;0.2
37.53995;0.2;0.2
37.54995;0.2;0.2
37.55995;0.2;0.2
37.56995;0.2;0.2
37.57995;0.2;0.2
37.58995;0.2;0.2
37.59995;0.2;0.2
37.60995;0.2;0.2
37.61995;0.2;0.2
37.62995;0.2;0.2
37.63995;0.2;0.2
37.64995;0.2;0.2
37.65995;0.2;0.2
37.66995;0.2;0.2
37.67995;0.2;0.2
37.68995;0.2;0.2
37.69995;0.2;0.2
37.70995;0.2;0.2
37.71995;0.2;0.2
37.72995;0.2;0.2
37.73995;0.2;0.2
37.74995;0.2;0.2
37.75995;0.2;0.2
37.76995;0.2;0.2
37.77995;0.2;0.2
37.78995;0.2;0.2
37.79995;0.2;0.2
37.80995;0.2;0.2
37.81995;0.2;0.2
37.82995;0.2;0.2
37.83995;0.2;0.2
37.84995;0.2;0.2
37.85995;0.2;0.2
37.86995;0.2;0.2
37.87995;0.2;0.2
37.88995;0.2;0.2
37.89995;0.2;0.2
37.90995;0.2;0.2
37.91995;0.2;0.2
37.92995;0.2;0.2
37.93995;0.2;0.2
37.94995;0.2;0.2
37.95995;0.2;0.2
37.96995;0.2;0.2
37.97995;0.2;0.2
37.98995;0.2;0.2
37.99995;0.2;0.2
38.00995;0.2;0.2
38.01995;0.2;0.2
38.02995;0.2;0.2
38.03995;0.2;0.2
38.04995;0.2;0.2
38.05995;0.2;0.2
38.06995;0.2;0.2
38.07995;0.2;0.2
38.08995;0.2;0.2
38.09995;0.2;0.2
38.10995;0.2;0.2
38.11995;0.2;0.2
38.12995;0.2;0.2
38.13995;0.2;0.2
38.14995;0.2;0.2
38.15995;0.2;0.2
38.16995;0.2;0.2
38.17995;0.2;0.2
38.18995;0.2;0.2
38.19995;0.2;0.2
38.20995;0.2;0.2
38.21995;0.2;0.2
38.22995;0.2;0.2
38.23995;0.2;0.2
38.24995;0.2;0.2
38.25995;0.2;0.2
38.26995;0.2;0.2
38.27995;0.2;0.2
38.28995;0.2;0.2
38.29995;0.2;0.2
38.30995;0.2;0.2
38.31995;0.2;0.2
38.32995;0.2;0.2
38.33995;0.2;0.2
38.34995;0.2;0.2
38.35995;0.2;0.2
38.36995;0.2;0.2
38.37995;0.2;0.2
38.38995;0.2;0.2
38.39995;0.2;0.2
38.40995;0.2;0.2
38.41995;0.2;0.2
38.42995;0.2;0.2
38.43995;0.2;0.2
38.44995;0.2;0.2
38.45995;0.2;0.2
38.46995;0.2;0.2
38.47995;0.2;0.2
38.48995;0.2;0.2
38.49995;0.2;0.2
38.50995;0.2;0.2
38.51995;0.2;0.2
38.52995;0.2;0.2
38.53995;0.2;0.2
38.54995;0.2;0.2
38.55995;0.2;0.2
38.56995;0.2;0.2
38.57995;0.2;0.2
38.58995;0.2;0.2
38.59995;0.2;0.2
38.60995;0.2;0.2
38.61995;0.2;0.2
38.62995;0.2;0.2
38.63995;0.2;0.2
38.64995;0.2;0.2
38.65995;0.2;0.2
38.66995;0.2;0.2
38.67995;0.2;0.2
38.68995;0.2;0.2
38.69995;0.2;0.2
38.70995;0.2;0.2
38.71995;0.2;0.2
38.72995;0.2;0.2
38.73995;0.2;0.2
38.74995;0.2;0.2
38.75995;0.2;0.2
38.76995;0.2;0.2
38.77995;0.2;0.2
38.78995;0.2;0.2
38.79995;0.2;0.2
38.80995;0.2;0.2
38.81995;0.2;0.2
38.82995;0.2;0.2
38.83995;0.2;0.2
38.84995;0.2;0.2
38.85995;0.2;0.2
38.86995;0.2;0.2
38.87995;0.2;0.2
38.88995;0.2;0.2
38.89995;0.2;0.2
38.90995;0.2;0.2
38.91995;0.2;0.2
38.92995;0.2;0.2
38.93995;0.2;0.2
38.94995;0.2;0.2
38.95995;0.2;0.2
38.96995;0.2;0.2
38.97995;0.2;0.2
38.98995;0.2;0.2
38.99995;0.2;0.2
39.00995;0.2;0.2
39.01995;0.2;0.2
39.02995;0.2;0.2
39.03995;0.2;0.2
39.04995;0.2;0.2
39.05995;0.2;0.2
39.06995;0.2;0.2
39.07995;0.2;0.2
39.08995;0.2;0.2
39.09995;0.2;0.2
39.10995;0.2;0.2
39.11995;0.2;0.2
39.12995;0.2;0.2
39.13995;0.2;0.2
39.14995;0.2;0.2
39.15995;0.2;0.2
39.16995;0.2;0.2
39.17995;0.2;0.2
39.18995;0.2;0.2
39.19995;0.2;0.2
39.20995;0.2;0.2
39.21995;0.2;0.2
39.22995;0.2;0.2
39.23995;0.2;0.2
39.24995;0.2;0.2
39.25995;0.2;0.2
39.26995;0.2;0.2
39.27995;0.2;0.2
39.28995;0.2;0.2
39.29995;0.2;0.2
39.30995;0.2;0.2
39.31995;0.2;0.2
39.32995;0.2;0.2
39.33995;0.2;0.2
39.34995;0.2;0.2
39.35995;0.2;0.2
39.36995;0.2;0.2
39.37995;0.2;0.2
39.38995;0.2;0.2
39.39995;0.2;0.2
39.40995;0.2;0.2
39.41995;0.2;0.2
39.42995;0.2;0.2
39.43995;0.2;0.2
39.44995;0.2;0.2
39.45995;0.2;0.2
39.46995;0.2;0.2
39.47995;0.2;0.2
39.48995;0.2;0.2
39.49995;0.2;0.2
39.50995;0.2;0.2
39.51995;0.2;0.2
39.52995;0.2;0.2
39.53995;0.2;0.2
39.54995;0.2;0.2
39.55995;0.2;0.2
39.56995;0.2;0.2
39.57995;0.2;0.2
39.58995;0.2;0.2
39.59995;0.2;0.2
39.60995;0.2;0.2
39.61995;0.2;0.2
39.62995;0.2;0.2
39.63995;0.2;0.2
39.64995;0.2;0.2
39.65995;0.2;0.2
39.66995;0.2;0.2
39.67995;0.2;0.2
39.68995;0.2;0.2
39.69995;0.2;0.2
39.70995;0.2;0.2
39.71995;0.2;0.2
39.72995;0.2;0.2
39.73995;0.2;0.2
39.74995;0.2;0.2
39.75995;0.2;0.2
39.76995;0.2;0.2
39.77995;0.2;0.2
39.78995;0.2;0.2
39.79995;0.2;0.2
39.80995;0.2;0.2
39.81995;0.2;0.2
39.82995;0.2;0.2
39.83995;0.2;0.2
39.84995;0.2;0.2
39.85995;0.2;0.2
39.86995;0.2;0.2
39.87995;0.2;0.2
39.88995;0.2;0.2
39.89995;0.2;0.2
39.90995;0.2;0.2
39.91995;0.2;0.2
39.92995;0.2;0.2
39.93995;0.2;0.2
39.94995;0.2;0.2
39.95995;0.2;0.2
39.96995;0.2;0.2
39.97995;0.2;0.2
39.98995;0.2;0.2
39.99995;0.2;0.2
40.00995;0.2;0.2
40.01995;0.2;0.2
40.02995;0.2;0.2
40.03995;0.2;0.2
40.04995;0.2;0.2
40.05995;0.2;0.2
40.06995;0.2;0.2
40.07995;0.2;0.2
40.08995;0.2;0.2
40.09995;0.2;0.2
40.10995;0.2;0.2
40.11995;0.2;0.2
40.12995;0.2;0.2
40.13995;0.2;0.2
40.14995;0.2;0.2
40.15995;0.2;0.2
40.16995;0.2;0.2
40.17995;0.2;0.2
40.18995;0.2;0.2
40.19995;0.2;0.2
40.20995;0.2;0.2
40.21995;0.2;0.2
40.22995;0.2;0.2
40.23995;0.2;0.2
40.24995;0.2;0.2
40.25995;0.2;0.2
40.26995;0.2;0.2
40.27995;0.2;0.2
40.28995;0.2;0.2
40.29995;0.2;0.2
40.30995;0.2;0.2
40.31995;0.2;0.2
40.32995;0.2;0.2
40.33995;0.2;0.2
40.34995;0.2;0.2
40.35995;0.2;0.2
40.36995;0.2;0.2
40.37995;0.2;0.2
40.38995;0.2;0.2
40.39995;0.2;0.2
40.40995;0.2;0.2
40.41995;0.2;0.2
40.42995;0.2;0.2
40.43995;0.2;0.2
40.44995;0.2;0.2
40.45995;0.2;0.2
40.46995;0.2;0.2
40.47995;0.2;0.2
40.48995;0.2;0.2
40.49995;0.2;0.2
40.50995;0.2;0.2
40.51995;0.2;0.2
40.52995;0.2;0.2
40.53995;0.2;0.2
40.54995;0.2;0.2
40.55995;0.2;0.2
40.56995;0.2;0.2
40.57995;0.2;0.2
40.58995;0.2;0.2
40.59995;0.2;0.2
40.60995;0.2;0.2
40.61995;0.2;0.2
40.62995;0.2;0.2
40.63995;0.2;0.2
40.64995;0.2;0.2
40.65995;0.2;0.2
40.66995;0.2;0.2
40.67995;0.2;0.2
40.68995;0.2;0.2
40.69995;0.2;0.2
40.70995;0.2;0.2
40.71995;0.2;0.2
40.72995;0.2;0.2
40.73995;0.2;0.2
40.74995;0.2;0.2
40.75995;0.2;0.2
40.76995;0.2;0.2
40.77995;0.2;0.2
40.78995;0.2;0.2
40.79995;0.2;0.2
40.80995;0.2;0.2
40.81995;0.2;0.2
40.82995;0.2;0.2
40.83995;0.2;0.2
40.84995;0.2;0.2
40.85995;0.2;0.2
40.86995;0.2;0.2
40.87995;0.2;0.2
40.88995;0.2;0.2
40.89995;0.2;0.2
40.90995;0.2;0.2
40.91995;0.2;0.2
40.92995;0.2;0.2
40.93995;0.2;0.2
40.94995;0.2;0.2
40.95995;0.2;0.2
40.96995;0.2;0.2
40.97995;0.2;0.2
40.98995;0.2;0.2
40.99995;0.2;0.2
41.00995;0.2;0.2
41.01995;0.2;0.2
41.02995;0.2;0.2
41.03995;0.2;0.2
41.04995;0.2;0.2
41.05995;0.2;0.2
41.06995;0.2;0.2
41.07995;0.2;0.2
41.08995;0.2;0.2
41.09995;0.2;0.2
41.10995;0.2;0.2
41.11995;0.2;0.2
41.12995;0.2;0.2
41.13995;0.2;0.2
41.14995;0.2;0.2
41.15995;0.2;0.2
41.16995;0.2;0.2
41.17995;0.2;0.2
41.18995;0.2;0.2
41.19995;0.2;0.2
41.20995;0.2;0.2
41.21995;0.2;0.2
41.22995;0.2;0.2
41.23995;0.2;0.2
41.24995;0.2;0.2
41.25995;0.2;0.2
41.26995;0.2;0.2
41.27995;0.2;0.2
41.28995;0.2;0.2
41.29995;0.2;0.2
41.30995;0.2;0.2
41.31995;0.2;0.2
41.32995;0.2;0.2
41.33995;0.2;0.2
41.34995;0.2;0.2
41.35995;0.2;0.2
41.36995;0.2;0.2
41.37995;0.2;0.2
41.38995;0.2;0.2
41.39995;0.2;0.2
41.40995;0.2;0.2
41.41995;0.2;0.2
41.42995;0.2;0.2
41.43995;0.2;0.2
41.44995;0.2;0.2
41.45995;0.2;0.2
41.46995;0.2;0.2
41.47995;0.2;0.2
41.48995;0.2;0.2
41.49995;0.2;0.2
41.50995;0.2;0.2
41.51995;0.2;0.2
41.52995;0.2;0.2
41.53995;0.2;0.2
41.54995;0.2;0.2
41.55995;0.2;0.2
41.56995;0.2;0.2
41.57995;0.2;0.2
41.58995;0.2;0.2
41.59995;0.2;0.2
41.60995;0.2;0.2
41.61995;0.2;0.2
41.62995;0.2;0.2
41.63995;0.2;0.2
41.64995;0.2;0.2
41.65995;0.2;0.2
41.66995;0.2;0.2
41.67995;0.2;0.2
41.68995;0.2;0.2
41.69995;0.2;0.2
41.70995;0.2;0.2
41.71995;0.2;0.2
41.72995;0.2;0.2
41.73995;0.2;0.2
41.74995;0.2;0.2
41.75995;0.2;0.2
41.76995;0.2;0.2
41.77995;0.2;0.2
41.78995;0.2;0.2
41.79995;0.2;0.2
41.80995;0.2;0.2
41.81995;0.2;0.2
41.82995;0.2;0.2
41.83995;0.2;0.2
41.84995;0.2;0.2
41.85995;0.2;0.2
41.86995;0.2;0.2
41.87995;0.2;0.2
41.88995;0.2;0.2
41.89995;0.2;0.2
41.90995;0.2;0.2
41.91995;0.2;0.2
41.92995;0.2;0.2
41.93995;0.2;0.2
41.94995;0.2;0.2
41.95995;0.2;0.2
41.96995;0.2;0.2
41.97995;0.2;0.2
41.98995;0.2;0.2
41.99995;0.2;0.2
42.00995;0.2;0.2
42.01995;0.2;0.2
42.02995;0.2;0.2
42.03995;0.2;0.2
42.04995;0.2;0.2
42.05995;0.2;0.2
42.06995;0.2;0.2
42.07995;0.2;0.2
42.08995;0.2;0.2
42.09995;0.2;0.2
42.10995;0.2;0.2
42.11995;0.2;0.2
42.12995;0.2;0.2
42.13995;0.2;0.2
42.14995;0.2;0.2
42.15995;0.2;0.2
42.16995;0.2;0.2
42.17995;0.2;0.2
42.18995;0.2;0.2
42.19995;0.2;0.2
42.20995;0.2;0.2
42.21995;0.2;0.2
42.22995;0.2;0.2
42.23995;0.2;0.2
42.24995;0.2;0.2
42.25995;0.2;0.2
42.26995;0.2;0.2
42.27995;0.2;0.2
42.28995;0.2;0.2
42.29995;0.2;0.2
42.30995;0.2;0.2
42.31995;0.2;0.2
42.32995;0.2;0.2
42.33995;0.2;0.2
42.34995;0.2;0.2
42.35995;0.2;0.2
42.36995;0.2;0.2
42.37995;0.2;0.2
42.38995;0.2;0.2
42.39995;0.2;0.2
42.40995;0.2;0.2
42.41995;0.2;0.2
42.42995;0.2;0.2
42.43995;0.2;0.2
42.44995;0.2;0.2
42.45995;0.2;0.2
42.46995;0.2;0.2
42.47995;0.2;0.2
42.48995;0.2;0.2
42.49995;0.2;0.2
42.50995;0.2;0.2
42.51995;0.2;0.2
42.52995;0.2;0.2
42.53995;0.2;0.2
42.54995;0.2;0.2
42.55995;0.2;0.2
42.56995;0.2;0.2
42.57995;0.2;0.2
42.58995;0.2;0.2
42.59995;0.2;0.2
42.60995;0.2;0.2
42.61995;0.2;0.2
42.62995;0.2;0.2
42.63995;0.2;0.2
42.64995;0.2;0.2
42.65995;0.2;0.2
42.66995;0.2;0.2
42.67995;0.2;0.2
42.68995;0.2;0.2
42.69995;0.2;0.2
42.70995;0.2;0.2
42.71995;0.2;0.2
42.72995;0.2;0.2
42.73995;0.2;0.2
42.74995;0.2;0.2
42.75995;0.2;0.2
42.76995;0.2;0.2
42.77995;0.2;0.2
42.78995;0.2;0.2
42.79995;0.2;0.2
42.80995;0.2;0.2
42.81995;0.2;0.2
42.82995;0.2;0.2
42.83995;0.2;0.2
42.84995;0.2;0.2
42.85995;0.2;0.2
42.86995;0.2;0.2
42.87995;0.2;0.2
42.88995;0.2;0.2
42.89995;0.2;0.2
42.90995;0.2;0.2
42.91995;0.2;0.2
42.92995;0.2;0.2
42.93995;0.2;0.2
42.94995;0.2;0.2
42.95995;0.2;0.2
42.96995;0.2;0.2
42.97995;0.2;0.2
42.98995;0.2;0.2
42.99995;0.2;0.2
43.00995;0.2;0.2
43.01995;0.2;0.2
43.02995;0.2;0.2
43.03995;0.2;0.2
43.04995;0.2;0.2
43.05995;0.2;0.2
43.06995;0.2;0.2
43.07995;0.2;0.2
43.08995;0.2;0.2
43.09995;0.2;0.2
43.10995;0.2;0.2
43.11995;0.2;0.2
43.12995;0.2;0.2
43.13995;0.2;0.2
43.14995;0.2;0.2
43.15995;0.2;0.2
43.16995;0.2;0.2
43.17995;0.2;0.2
43.18995;0.2;0.2
43.19995;0.2;0.2
43.20995;0.2;0.2
43.21995;0.2;0.2
43.22995;0.2;0.2
43.23995;0.2;0.2
43.24995;0.2;0.2
43.25995;0.2;0.2
43.26995;0.2;0.2
43.27995;0.2;0.2
43.28995;0.2;0.2
43.29995;0.2;0.2
43.30995;0.2;0.2
43.31995;0.2;0.2
43.32995;0.2;0.2
43.33995;0.2;0.2
43.34995;0.2;0.2
43.35995;0.2;0.2
43.36995;0.2;0.2
43.37995;0.2;0.2
43.38995;0.2;0.2
43.39995;0.2;0.2
43.40995;0.2;0.2
43.41995;0.2;0.2
43.42995;0.2;0.2
43.43995;0.2;0.2
43.44995;0.2;0.2
43.45995;0.2;0.2
43.46995;0.2;0.2
43.47995;0.2;0.2
43.48995;0.2;0.2
43.49995;0.2;0.2
43.50995;0.2;0.2
43.51995;0.2;0.2
43.52995;0.2;0.2
43.53995;0.2;0.2
43.54995;0.2;0.2
43.55995;0.2;0.2
43.56995;0.2;0.2
43.57995;0.2;0.2
43.58995;0.2;0.2
43.59995;0.2;0.2
43.60995;0.2;0.2
43.61995;0.2;0.2
43.62995;0.2;0.2
43.63995;0.2;0.2
43.64995;0.2;0.2
43.65995;0.2;0.2
43.66995;0.2;0.2
43.67995;0.2;0.2
43.68995;0.2;0.2
43.69995;0.2;0.2
43.70995;0.2;0.2
43.71995;0.2;0.2
43.72995;0.2;0.2
43.73995;0.2;0.2
43.74995;0.2;0.2
43.75995;0.2;0.2
43.76995;0.2;0.2
43.77995;0.2;0.2
43.78995;0.2;0.2
43.79995;0.2;0.2
43.80995;0.2;0.2
43.81995;0.2;0.2
43.82995;0.2;0.2
43.83995;0.2;0.2
43.84995;0.2;0.2
43.85995;0.2;0.2
43.86995;0.2;0.2
43.87995;0.2;0.2
43.88995;0.2;0.2
43.89995;0.2;0.2
43.90995;0.2;0.2
43.91995;0.2;0.2
43.92995;0.2;0.2
43.93995;0.2;0.2
43.94995;0.2;0.2
43.95995;0.2;0.2
43.96995;0.2;0.2
43.97995;0.2;0.2
43.98995;0.2;0.2
43.99995;0.2;0.2
44.00995;0.2;0.2
44.01995;0.2;0.2
44.02995;0.2;0.2
44.03995;0.2;0.2
44.04995;0.2;0.2
44.05995;0.2;0.2
44.06995;0.2;0.2
44.07995;0.2;0.2
44.08995;0.2;0.2
44.09995;0.2;0.2
44.10995;0.2;0.2
44.11995;0.2;0.2
44.12995;0.2;0.2
44.13995;0.2;0.2
44.14995;0.2;0.2
44.15995;0.2;0.2
44.16995;0.2;0.2
44.17995;0.2;0.2
44.18995;0.2;0.2
44.19995;0.2;0.2
44.20995;0.2;0.2
44.21995;0.2;0.2
44.22995;0.2;0.2
44.23995;0.2;0.2
44.24995;0.2;0.2
44.25995;0.2;0.2
44.26995;0.2;0.2
44.27995;0.2;0.2
44.28995;0.2;0.2
44.29995;0.2;0.2
44.30995;0.2;0.2
44.31995;0.2;0.2
44.32995;0.2;0.2
44.33995;0.2;0.2
44.34995;0.2;0.2
44.35995;0.2;0.2
44.36995;0.2;0.2
44.37995;0.2;0.2
44.38995;0.2;0.2
44.39995;0.2;0.2
44.40995;0.2;0.2
44.41995;0.2;0.2
44.42995;0.2;0.2
44.43995;0.2;0.2
44.44995;0.2;0.2
44.45995;0.2;0.2
44.46995;0.2;0.2
44.47995;0.2;0.2
44.48995;0.2;0.2
44.49995;0.2;0.2
44.50995;0.2;0.2
44.51995;0.2;0.2
44.52995;0.2;0.2
44.53995;0.2;0.2
44.54995;0.2;0.2
44.55995;0.2;0.2
44.56995;0.2;0.2
44.57995;0.2;0.2
44.58995;0.2;0.2
44.59995;0.2;0.2
44.60995;0.2;0.2
44.61995;0.2;0.2
44.62995;0.2;0.2
44.63995;0.2;0.2
44.64995;0.2;0.2
44.65995;0.2;0.2
44.66995;0.2;0.2
44.67995;0.2;0.2
44.68995;0.2;0.2
44.69995;0.2;0.2
44.70995;0.2;0.2
44.71995;0.2;0.2
44.72995;0.2;0.2
44.73995;0.2;0.2
44.74995;0.2;0.2
44.75995;0.2;0.2
44.76995;0.2;0.2
44.77995;0.2;0.2
44.78995;0.2;0.2
44.79995;0.2;0.2
44.80995;0.2;0.2
44.81995;0.2;0.2
44.82995;0.2;0.2
44.83995;0.2;0.2
44.84995;0.2;0.2
44.85995;0.2;0.2
44.86995;0.2;0.2
44.87995;0.2;0.2
44.88995;0.2;0.2
44.89995;0.2;0.2
44.90995;0.2;0.2
44.91995;0.2;0.2
44.92995;0.2;0.2
44.93995;0.2;0.2
44.94995;0.2;0.2
44.95995;0.2;0.2
44.96995;0.2;0.2
44.97995;0.2;0.2
44.98995;0.2;0.2
44.99995;0.2;0.2
45.00995;0.2;0.2
45.01995;0.2;0.2
45.02995;0.2;0.2
45.03995;0.2;0.2
45.04995;0.2;0.2
45.05995;0.2;0.2
45.06995;0.2;0.2
45.07995;0.2;0.2
45.08995;0.2;0.2
45.09995;0.2;0.2
45.10995;0.2;0.2
45.11995;0.2;0.2
45.12995;0.2;0.2
45.13995;0.2;0.2
45.14995;0.2;0.2
45.15995;0.2;0.2
45.16995;0.2;0.2
45.17995;0.2;0.2
45.18995;0.2;0.2
45.19995;0.2;0.2
45.20995;0.2;0.2
45.21995;0.2;0.2
45.22995;0.2;0.2
45.23995;0.2;0.2
45.24995;0.2;0.2
45.25995;0.2;0.2
45.26995;0.2;0.2
45.27995;0.2;0.2
45.28995;0.2;0.2
45.29995;0.2;0.2
45.30995;0.2;0.2
45.31995;0.2;0.2
45.32995;0.2;0.2
45.33995;0.2;0.2
45.34995;0.2;0.2
45.35995;0.2;0.2
45.36995;0.2;0.2
45.37995;0.2;0.2
45.38995;0.2;0.2
45.39995;0.2;0.2
45.40995;0.2;0.2
45.41995;0.2;0.2
45.42995;0.2;0.2
45.43995;0.2;0.2
45.44995;0.2;0.2
45.45995;0.2;0.2
45.46995;0.2;0.2
45.47995;0.2;0.2
45.48995;0.2;0.2
45.49995;0.2;0.2
45.50995;0.2;0.2
45.51995;0.2;0.2
45.52995;0.2;0.2
45.53995;0.2;0.2
45.54995;0.2;0.2
45.55995;0.2;0.2
45.56995;0.2;0.2
45.57995;0.2;0.2
45.58995;0.2;0.2
45.59995;0.2;0.2
45.60995;0.2;0.2
45.61995;0.2;0.2
45.62995;0.2;0.2
45.63995;0.2;0.2
45.64995;0.2;0.2
45.65995;0.2;0.2
45.66995;0.2;0.2
45.67995;0.2;0.2
45.68995;0.2;0.2
45.69995;0.2;0.2
45.70995;0.2;0.2
45.71995;0.2;0.2
45.72995;0.2;0.2
45.73995;0.2;0.2
45.74995;0.2;0.2
45.75995;0.2;0.2
45.76995;0.2;0.2
45.77995;0.2;0.2
45.78995;0.2;0.2
45.79995;0.2;0.2
45.80995;0.2;0.2
45.81995;0.2;0.2
45.82995;0.2;0.2
45.83995;0.2;0.2
45.84995;0.2;0.2
45.85995;0.2;0.2
45.86995;0.2;0.2
45.87995;0.2;0.2
45.88995;0.2;0.2
45.89995;0.2;0.2
45.90995;0.2;0.2
45.91995;0.2;0.2
45.92995;0.2;0.2
45.93995;0.2;0.2
45.94995;0.2;0.2
45.95995;0.2;0.2
45.96995;0.2;0.2
45.97995;0.2;0.2
45.98995;0.2;0.2
45.99995;0.2;0.2
46.00995;0.2;0.2
46.01995;0.2;0.2
46.02995;0.2;0.2
46.03995;0.2;0.2
46.04995;0.2;0.2
46.05995;0.2;0.2
46.06995;0.2;0.2
46.07995;0.2;0.2
46.08995;0.2;0.2
46.09995;0.2;0.2
46.10995;0.2;0.2
46.11995;0.2;0.2
46.12995;0.2;0.2
46.13995;0.2;0.2
46.14995;0.2;0.2
46.15995;0.2;0.2
46.16995;0.2;0.2
46.17995;0.2;0.2
46.18995;0.2;0.2
46.19995;0.2;0.2
46.20995;0.2;0.2
46.21995;0.2;0.2
46.22995;0.2;0.2
46.23995;0.2;0.2
46.24995;0.2;0.2
46.25995;0.2;0.2
46.26995;0.2;0.2
46.27995;0.2;0.2
46.28995;0.2;0.2
46.29995;0.2;0.2
46.30995;0.2;0.2
46.31995;0.2;0.2
46.32995;0.2;0.2
46.33995;0.2;0.2
46.34995;0.2;0.2
46.35995;0.2;0.2
46.36995;0.2;0.2
46.37995;0.2;0.2
46.38995;0.2;0.2
46.39995;0.2;0.2
46.40995;0.2;0.2
46.41995;0.2;0.2
46.42995;0.2;0.2
46.43995;0.2;0.2
46.44995;0.2;0.2
46.45995;0.2;0.2
46.46995;0.2;0.2
46.47995;0.2;0.2
46.48995;0.2;0.2
46.49995;0.2;0.2
46.50995;0.2;0.2
46.51995;0.2;0.2
46.52995;0.2;0.2
46.53995;0.2;0.2
46.54995;0.2;0.2
46.55995;0.2;0.2
46.56995;0.2;0.2
46.57995;0.2;0.2
46.58995;0.2;0.2
46.59995;0.2;0.2
46.60995;0.2;0.2
46.61995;0.2;0.2
46.62995;0.2;0.2
46.63995;0.2;0.2
46.64995;0.2;0.2
46.65995;0.2;0.2
46.66995;0.2;0.2
46.67995;0.2;0.2
46.68995;0.2;0.2
46.69995;0.2;0.2
46.70995;0.2;0.2
46.71995;0.2;0.2
46.72995;0.2;0.2
46.73995;0.2;0.2
46.74995;0.2;0.2
46.75995;0.2;0.2
46.76995;0.2;0.2
46.77995;0.2;0.2
46.78995;0.2;0.2
46.79995;0.2;0.2
46.80995;0.2;0.2
46.81995;0.2;0.2
46.82995;0.2;0.2
46.83995;0.2;0.2
46.84995;0.2;0.2
46.85995;0.2;0.2
